date,I,S,inc,R,cases,ran_cases,index
1950-11-10,218.671,179545,24.4208,2.22024e+06,19.6464,24.6051,0
1950-11-11,216.703,179652,24.2262,2.22013e+06,19.4899,20.0359,0
1950-11-12,214.78,179758,24.0362,2.22003e+06,19.337,23.5484,0
1950-11-13,212.899,179865,23.8506,2.21992e+06,19.1877,21.79,0
1950-11-14,211.061,179972,23.6694,2.21982e+06,19.0419,15.4782,0
1950-11-15,209.265,180079,23.4924,2.21971e+06,18.8995,19.5366,0
1950-11-16,207.51,180187,23.3197,2.21961e+06,18.7606,15.627,0
1950-11-17,205.795,180294,23.1511,2.2195e+06,18.6249,18.4389,0
1950-11-18,204.119,180402,22.9866,2.21939e+06,18.4926,18.6247,0
1950-11-19,202.482,180509,22.826,2.21929e+06,18.3634,15.4938,0
1950-11-20,200.884,180617,22.6694,2.21918e+06,18.2374,18.9554,0
1950-11-21,199.322,180726,22.5167,2.21908e+06,18.1145,19.5694,0
1950-11-22,197.798,180834,22.3677,2.21897e+06,17.9947,16.5321,0
1950-11-23,196.309,180942,22.2225,2.21886e+06,17.8779,15.9939,0
1950-11-24,194.856,181051,22.0809,2.21875e+06,17.764,17.1936,0
1950-11-25,193.437,181159,21.9429,2.21865e+06,17.653,16.5329,0
1950-11-26,192.053,181268,21.8085,2.21854e+06,17.5448,17.1904,0
1950-11-27,190.702,181377,21.6776,2.21843e+06,17.4395,17.6122,0
1950-11-28,189.385,181486,21.5501,2.21832e+06,17.3369,15.8446,0
1950-11-29,188.1,181595,21.4259,2.21822e+06,17.2371,19.1348,0
1950-11-30,186.846,181704,21.3051,2.21811e+06,17.1399,18.7573,0
1950-12-01,185.624,181814,21.1875,2.218e+06,17.0453,18.657,0
1950-12-02,184.433,181923,21.0732,2.21789e+06,16.9533,17.6403,0
1950-12-03,183.273,182033,20.962,2.21778e+06,16.8638,17.4502,0
1950-12-04,182.142,182143,20.8539,2.21768e+06,16.7769,14.868,0
1950-12-05,181.04,182252,20.7489,2.21757e+06,16.6924,17.2886,0
1950-12-06,179.967,182362,20.6469,2.21746e+06,16.6103,15.6587,0
1950-12-07,178.922,182472,20.5478,2.21735e+06,16.5306,16.0566,0
1950-12-08,177.906,182582,20.4517,2.21724e+06,16.4533,18.481,0
1950-12-09,176.917,182693,20.3584,2.21713e+06,16.3783,17.5591,0
1950-12-10,175.954,182803,20.268,2.21702e+06,16.3055,15.7695,0
1950-12-11,175.019,182913,20.1804,2.21691e+06,16.235,17.9368,0
1950-12-12,174.109,183024,20.0955,2.2168e+06,16.1667,16.2771,0
1950-12-13,173.225,183134,20.0133,2.21669e+06,16.1006,17.4138,0
1950-12-14,172.367,183245,19.9338,2.21658e+06,16.0366,15.1012,0
1950-12-15,171.533,183355,19.8569,2.21647e+06,15.9748,18.7348,0
1950-12-16,170.724,183466,19.7826,2.21636e+06,15.915,17.8521,0
1950-12-17,169.939,183577,19.7108,2.21625e+06,15.8573,17.0344,0
1950-12-18,169.178,183688,19.6416,2.21614e+06,15.8016,20.1461,0
1950-12-19,168.44,183799,19.5748,2.21603e+06,15.7478,13.9936,0
1950-12-20,167.725,183910,19.5105,2.21592e+06,15.6961,16.8996,0
1950-12-21,167.033,184021,19.4486,2.21581e+06,15.6463,16.2674,0
1950-12-22,166.364,184132,19.389,2.2157e+06,15.5984,16.5115,0
1950-12-23,165.716,184243,19.3319,2.21559e+06,15.5524,13.5171,0
1950-12-24,165.09,184354,19.277,2.21548e+06,15.5082,14.0975,0
1950-12-25,164.486,184465,19.2244,2.21537e+06,15.4659,17.7076,0
1950-12-26,163.902,184576,19.174,2.21526e+06,15.4254,17.1747,0
1950-12-27,163.34,184688,19.1259,2.21515e+06,15.3867,14.7144,0
1950-12-28,162.798,184799,19.0799,2.21504e+06,15.3497,15.4985,0
1950-12-29,162.276,184911,19.0362,2.21493e+06,15.3145,15.066,0
1950-12-30,161.774,185022,18.9945,2.21482e+06,15.281,12.5422,0
1950-12-31,161.292,185133,18.955,2.21471e+06,15.2492,13.2243,0
1951-01-01,160.829,185245,18.9175,2.21459e+06,15.219,15.5679,0
1951-01-02,160.386,185357,18.8821,2.21448e+06,15.1906,15.0897,0
1951-01-03,159.961,185468,18.8487,2.21437e+06,15.1637,13.8406,0
1951-01-04,159.555,185580,18.8173,2.21426e+06,15.1385,14.1849,0
1951-01-05,159.167,185691,18.7879,2.21415e+06,15.1148,14.5437,0
1951-01-06,158.797,185803,18.7605,2.21404e+06,15.0927,15.5134,0
1951-01-07,158.445,185915,18.735,2.21393e+06,15.0722,13.3265,0
1951-01-08,158.111,186026,18.7113,2.21382e+06,15.0532,14.1651,0
1951-01-09,157.794,186138,18.6896,2.2137e+06,15.0357,15.7935,0
1951-01-10,157.495,186250,18.6697,2.21359e+06,15.0197,14.5698,0
1951-01-11,157.212,186361,18.6517,2.21348e+06,15.0052,14.1121,0
1951-01-12,156.947,186473,18.6355,2.21337e+06,14.9922,16.9475,0
1951-01-13,156.697,186585,18.6211,2.21326e+06,14.9805,10.8362,0
1951-01-14,156.464,186697,18.6084,2.21315e+06,14.9704,16.4547,0
1951-01-15,156.248,186808,18.5975,2.21304e+06,14.9616,13.8988,0
1951-01-16,156.047,186920,18.5884,2.21292e+06,14.9542,14.0498,0
1951-01-17,155.862,187032,18.5809,2.21281e+06,14.9482,16.156,0
1951-01-18,155.693,187144,18.5752,2.2127e+06,14.9436,12.933,0
1951-01-19,155.539,187256,18.5711,2.21259e+06,14.9403,14.1878,0
1951-01-20,155.4,187367,18.5687,2.21248e+06,14.9384,17.9353,0
1951-01-21,155.276,187479,18.5679,2.21237e+06,14.9378,15.2871,0
1951-01-22,155.167,187591,18.5687,2.21225e+06,14.9384,13.7413,0
1951-01-23,155.073,187703,18.5712,2.21214e+06,14.9404,18.1921,0
1951-01-24,154.993,187814,18.5752,2.21203e+06,14.9436,16.3907,0
1951-01-25,154.927,187926,18.5808,2.21192e+06,14.9481,15.9673,0
1951-01-26,154.876,188038,18.5879,2.21181e+06,14.9539,16.7608,0
1951-01-27,154.839,188149,18.5966,2.2117e+06,14.9609,15.4796,0
1951-01-28,154.815,188261,18.6068,2.21158e+06,14.9691,13.0906,0
1951-01-29,154.806,188373,18.6185,2.21147e+06,14.9785,18.3422,0
1951-01-30,154.809,188485,18.6317,2.21136e+06,14.9891,14.1899,0
1951-01-31,154.827,188596,18.6463,2.21125e+06,15.0009,17.9497,0
1951-02-01,154.857,188708,18.6625,2.21114e+06,15.0139,12.9866,0
1951-02-02,154.9,188819,18.68,2.21103e+06,15.028,14.9724,0
1951-02-03,154.957,188931,18.699,2.21091e+06,15.0432,12.6359,0
1951-02-04,155.026,189042,18.7193,2.2108e+06,15.0596,12.5017,0
1951-02-05,155.108,189154,18.7411,2.21069e+06,15.0771,14.6681,0
1951-02-06,155.203,189266,18.7642,2.21058e+06,15.0957,15.1745,0
1951-02-07,155.309,189377,18.7887,2.21047e+06,15.1155,16.4818,0
1951-02-08,155.429,189488,18.8146,2.21036e+06,15.1363,15.2383,0
1951-02-09,155.56,189600,18.8418,2.21024e+06,15.1581,15.2072,0
1951-02-10,155.703,189711,18.8703,2.21013e+06,15.1811,15.8028,0
1951-02-11,155.858,189823,18.9001,2.21002e+06,15.205,14.0156,0
1951-02-12,156.025,189934,18.9312,2.20991e+06,15.2301,13.2923,0
1951-02-13,156.203,190045,18.9636,2.2098e+06,15.2561,15.7621,0
1951-02-14,156.393,190156,18.9972,2.20969e+06,15.2832,14.2636,0
1951-02-15,156.595,190268,19.0321,2.20958e+06,15.3112,15.0097,0
1951-02-16,156.807,190379,19.0682,2.20946e+06,15.3403,18.2351,0
1951-02-17,157.031,190490,19.1056,2.20935e+06,15.3703,15.9944,0
1951-02-18,157.265,190601,19.1441,2.20924e+06,15.4014,15.1552,0
1951-02-19,157.511,190712,19.1839,2.20913e+06,15.4333,15.6156,0
1951-02-20,157.767,190823,19.2248,2.20902e+06,15.4663,16.3222,0
1951-02-21,158.034,190934,19.2669,2.20891e+06,15.5001,16.615,0
1951-02-22,158.311,191045,19.3102,2.2088e+06,15.5349,14.8164,0
1951-02-23,158.599,191155,19.3545,2.20869e+06,15.5706,14.5025,0
1951-02-24,158.897,191266,19.4001,2.20857e+06,15.6073,17.372,0
1951-02-25,159.205,191377,19.4467,2.20846e+06,15.6448,15.215,0
1951-02-26,159.523,191488,19.4944,2.20835e+06,15.6832,15.6792,0
1951-02-27,159.851,191598,19.5433,2.20824e+06,15.7225,16.0224,0
1951-02-28,160.189,191709,19.5932,2.20813e+06,15.7626,18.2352,0
1951-03-01,160.537,191819,19.6442,2.20802e+06,15.8036,16.1137,0
1951-03-02,160.894,191930,19.6962,2.20791e+06,15.8455,16.5281,0
1951-03-03,161.261,192040,19.7492,2.2078e+06,15.8882,19.752,0
1951-03-04,161.637,192151,19.8033,2.20769e+06,15.9317,16.5976,0
1951-03-05,162.023,192261,19.8584,2.20758e+06,15.976,16.3449,0
1951-03-06,162.417,192371,19.9145,2.20747e+06,16.0211,16.9421,0
1951-03-07,162.821,192481,19.9716,2.20736e+06,16.0671,18.1692,0
1951-03-08,163.234,192591,20.0297,2.20725e+06,16.1138,15.5207,0
1951-03-09,163.655,192701,20.0887,2.20714e+06,16.1613,15.8792,0
1951-03-10,164.085,192811,20.1487,2.20702e+06,16.2095,17.3396,0
1951-03-11,164.524,192921,20.2096,2.20691e+06,16.2585,14.6235,0
1951-03-12,164.971,193031,20.2714,2.2068e+06,16.3083,13.8212,0
1951-03-13,165.427,193141,20.3342,2.20669e+06,16.3587,17.1915,0
1951-03-14,165.891,193251,20.3978,2.20658e+06,16.4099,17.67,0
1951-03-15,166.364,193360,20.4623,2.20647e+06,16.4619,14.6168,0
1951-03-16,166.844,193470,20.5278,2.20636e+06,16.5145,15.2848,0
1951-03-17,167.332,193579,20.594,2.20625e+06,16.5678,18.4367,0
1951-03-18,167.828,193689,20.6612,2.20614e+06,16.6218,14.5309,0
1951-03-19,168.332,193798,20.7291,2.20603e+06,16.6765,16.2423,0
1951-03-20,168.844,193907,20.7979,2.20592e+06,16.7318,18.4905,0
1951-03-21,169.363,194016,20.8675,2.20581e+06,16.7878,15.5052,0
1951-03-22,169.89,194126,20.9379,2.2057e+06,16.8445,18.8695,0
1951-03-23,170.424,194235,21.0091,2.20559e+06,16.9017,15.0633,0
1951-03-24,170.966,194344,21.0811,2.20549e+06,16.9596,14.9385,0
1951-03-25,171.514,194452,21.1538,2.20538e+06,17.0182,15.8431,0
1951-03-26,172.07,194561,21.2273,2.20527e+06,17.0773,19.0449,0
1951-03-27,172.632,194670,21.3016,2.20516e+06,17.137,17.2609,0
1951-03-28,173.202,194779,21.3765,2.20505e+06,17.1973,17.9524,0
1951-03-29,173.778,194887,21.4522,2.20494e+06,17.2582,16.2354,0
1951-03-30,174.361,194996,21.5286,2.20483e+06,17.3197,17.418,0
1951-03-31,174.95,195104,21.6057,2.20472e+06,17.3817,16.1404,0
1951-04-01,175.546,195213,21.6835,2.20461e+06,17.4443,16.7049,0
1951-04-02,176.148,195321,21.762,2.2045e+06,17.5074,17.4931,0
1951-04-03,176.757,195429,21.8411,2.20439e+06,17.571,18.4279,0
1951-04-04,177.372,195537,21.9208,2.20429e+06,17.6352,18.3727,0
1951-04-05,177.992,195645,22.0013,2.20418e+06,17.6999,16.8398,0
1951-04-06,178.619,195753,22.0823,2.20407e+06,17.7651,17.8111,0
1951-04-07,179.252,195861,22.164,2.20396e+06,17.8308,15.3926,0
1951-04-08,179.89,195968,22.2462,2.20385e+06,17.897,16.2099,0
1951-04-09,180.534,196076,22.3291,2.20374e+06,17.9636,15.9127,0
1951-04-10,181.184,196184,22.4126,2.20364e+06,18.0308,17.8826,0
1951-04-11,181.839,196291,22.4966,2.20353e+06,18.0984,18.3705,0
1951-04-12,182.5,196399,22.5812,2.20342e+06,18.1665,20.1883,0
1951-04-13,183.166,196506,22.6664,2.20331e+06,18.235,16.9019,0
1951-04-14,183.837,196613,22.7521,2.2032e+06,18.3039,18.1369,0
1951-04-15,184.514,196720,22.8383,2.2031e+06,18.3733,19.8446,0
1951-04-16,185.195,196827,22.9251,2.20299e+06,18.4431,16.1879,0
1951-04-17,185.882,196934,23.0124,2.20288e+06,18.5134,18.6934,0
1951-04-18,186.573,197041,23.1002,2.20277e+06,18.584,20.3853,0
1951-04-19,187.27,197148,23.1886,2.20266e+06,18.6551,19.3828,0
1951-04-20,187.971,197254,23.2774,2.20256e+06,18.7265,19.072,0
1951-04-21,188.676,197361,23.3667,2.20245e+06,18.7984,17.5072,0
1951-04-22,189.387,197467,23.4565,2.20234e+06,18.8706,19.3562,0
1951-04-23,190.102,197574,23.5468,2.20224e+06,18.9432,21.6151,0
1951-04-24,190.821,197680,23.6375,2.20213e+06,19.0162,17.6991,0
1951-04-25,191.544,197786,23.7287,2.20202e+06,19.0896,17.1957,0
1951-04-26,192.272,197892,23.8203,2.20192e+06,19.1633,20.1213,0
1951-04-27,193.005,197998,23.9124,2.20181e+06,19.2374,18.0286,0
1951-04-28,193.741,198104,24.0049,2.2017e+06,19.3119,20.608,0
1951-04-29,194.481,198210,24.0979,2.2016e+06,19.3866,17.2634,0
1951-04-30,195.226,198316,24.1913,2.20149e+06,19.4618,19.5514,0
1951-05-01,195.974,198421,24.2851,2.20138e+06,19.5372,21.0966,0
1951-05-02,196.727,198527,24.3793,2.20128e+06,19.6131,17.2121,0
1951-05-03,197.483,198632,24.474,2.20117e+06,19.6892,18.6343,0
1951-05-04,198.243,198738,24.569,2.20106e+06,19.7657,18.0348,0
1951-05-05,199.007,198843,24.6645,2.20096e+06,19.8425,20.5181,0
1951-05-06,199.775,198948,24.7604,2.20085e+06,19.9196,19.774,0
1951-05-07,200.546,199053,24.8566,2.20075e+06,19.997,20.0914,0
1951-05-08,201.321,199158,24.9533,2.20064e+06,20.0748,16.9343,0
1951-05-09,202.1,199263,25.0504,2.20054e+06,20.1529,17.2112,0
1951-05-10,202.882,199367,25.1478,2.20043e+06,20.2313,20.8303,0
1951-05-11,203.667,199472,25.2457,2.20032e+06,20.31,19.9487,0
1951-05-12,204.456,199576,25.3439,2.20022e+06,20.3891,20.3946,0
1951-05-13,205.249,199681,25.4425,2.20011e+06,20.4684,18.271,0
1951-05-14,206.045,199785,25.5416,2.20001e+06,20.5481,20.9189,0
1951-05-15,206.844,199889,25.641,2.1999e+06,20.628,22.6809,0
1951-05-16,207.647,199993,25.7408,2.1998e+06,20.7083,22.3684,0
1951-05-17,208.454,200097,25.841,2.19969e+06,20.7889,22.338,0
1951-05-18,209.263,200201,25.9416,2.19959e+06,20.8699,22.1875,0
1951-05-19,210.076,200305,26.0426,2.19948e+06,20.9511,22.0421,0
1951-05-20,210.893,200409,26.144,2.19938e+06,21.0327,21.6814,0
1951-05-21,211.712,200512,26.2458,2.19928e+06,21.1146,19.1515,0
1951-05-22,212.535,200616,26.348,2.19917e+06,21.1968,22.7132,0
1951-05-23,213.362,200719,26.4506,2.19907e+06,21.2794,20.2338,0
1951-05-24,214.192,200822,26.5537,2.19896e+06,21.3623,20.7168,0
1951-05-25,215.025,200925,26.6571,2.19886e+06,21.4455,23.0882,0
1951-05-26,215.862,201028,26.761,2.19876e+06,21.5291,18.77,0
1951-05-27,216.702,201131,26.8654,2.19865e+06,21.6131,21.3936,0
1951-05-28,217.545,201234,26.9702,2.19855e+06,21.6974,21.5299,0
1951-05-29,218.393,201337,27.0754,2.19844e+06,21.782,23.4192,0
1951-05-30,219.243,201439,27.1811,2.19834e+06,21.8671,23.5231,0
1951-05-31,220.098,201542,27.2873,2.19824e+06,21.9525,25.0234,0
1951-06-01,220.956,201644,27.3939,2.19813e+06,22.0383,22.2148,0
1951-06-02,221.817,201746,27.5011,2.19803e+06,22.1245,22.3559,0
1951-06-03,222.683,201849,27.6087,2.19793e+06,22.2111,24.0432,0
1951-06-04,223.552,201951,27.7169,2.19783e+06,22.2981,22.1776,0
1951-06-05,224.425,202052,27.8256,2.19772e+06,22.3856,24.7348,0
1951-06-06,225.302,202154,27.9348,2.19762e+06,22.4734,21.8708,0
1951-06-07,226.183,202256,28.0446,2.19752e+06,22.5618,23.8322,0
1951-06-08,227.068,202358,28.155,2.19742e+06,22.6505,19.2639,0
1951-06-09,227.957,202459,28.2659,2.19731e+06,22.7398,20.9662,0
1951-06-10,228.851,202560,28.3775,2.19721e+06,22.8295,19.5103,0
1951-06-11,229.749,202662,28.4896,2.19711e+06,22.9197,24.6714,0
1951-06-12,230.651,202763,28.6024,2.19701e+06,23.0105,22.8114,0
1951-06-13,231.558,202864,28.7158,2.1969e+06,23.1017,24.1966,0
1951-06-14,232.47,202964,28.83,2.1968e+06,23.1936,24.8031,0
1951-06-15,233.386,203065,28.9448,2.1967e+06,23.2859,23.5567,0
1951-06-16,234.308,203166,29.0603,2.1966e+06,23.3788,26.5702,0
1951-06-17,235.234,203266,29.1765,2.1965e+06,23.4724,27.181,0
1951-06-18,236.166,203367,29.2935,2.1964e+06,23.5665,24.4114,0
1951-06-19,237.103,203467,29.4113,2.1963e+06,23.6612,21.7817,0
1951-06-20,238.045,203567,29.5298,2.19619e+06,23.7566,24.6164,0
1951-06-21,238.994,203667,29.6492,2.19609e+06,23.8527,19.4378,0
1951-06-22,239.947,203767,29.7695,2.19599e+06,23.9494,25.6147,0
1951-06-23,240.907,203867,29.8906,2.19589e+06,24.0468,17.6555,0
1951-06-24,241.873,203967,30.0126,2.19579e+06,24.145,29.0049,0
1951-06-25,242.846,204066,30.1355,2.19569e+06,24.2439,23.449,0
1951-06-26,243.825,204165,30.2594,2.19559e+06,24.3435,27.4272,0
1951-06-27,244.81,204265,30.3843,2.19549e+06,24.444,22.8684,0
1951-06-28,245.803,204364,30.5102,2.19539e+06,24.5453,20.3753,0
1951-06-29,246.802,204463,30.6371,2.19529e+06,24.6474,23.9331,0
1951-06-30,247.809,204562,30.7651,2.19519e+06,24.7504,26.5031,0
1951-07-01,248.823,204660,30.8942,2.19509e+06,24.8542,26.5159,0
1951-07-02,249.845,204759,31.0245,2.19499e+06,24.959,25.4355,0
1951-07-03,250.875,204858,31.1559,2.19489e+06,25.0648,22.7415,0
1951-07-04,251.914,204956,31.2885,2.19479e+06,25.1715,25.6036,0
1951-07-05,252.96,205054,31.4224,2.19469e+06,25.2792,24.539,0
1951-07-06,254.016,205152,31.5576,2.19459e+06,25.3879,22.9079,0
1951-07-07,255.08,205250,31.694,2.19449e+06,25.4977,26.2406,0
1951-07-08,256.153,205348,31.8319,2.1944e+06,25.6086,22.8453,0
1951-07-09,257.236,205445,31.9711,2.1943e+06,25.7206,22.7427,0
1951-07-10,258.329,205543,32.1118,2.1942e+06,25.8338,24.4205,0
1951-07-11,259.432,205640,32.2539,2.1941e+06,25.9481,26.9913,0
1951-07-12,260.545,205737,32.3976,2.194e+06,26.0637,24.2094,0
1951-07-13,261.669,205834,32.5429,2.1939e+06,26.1806,26.0634,0
1951-07-14,262.804,205931,32.6897,2.19381e+06,26.2987,24.9423,0
1951-07-15,263.95,206028,32.8382,2.19371e+06,26.4182,27.1553,0
1951-07-16,265.108,206125,32.9884,2.19361e+06,26.539,27.4341,0
1951-07-17,266.277,206221,33.1404,2.19351e+06,26.6613,23.5122,0
1951-07-18,267.459,206317,33.2941,2.19342e+06,26.785,32.7968,0
1951-07-19,268.654,206413,33.4497,2.19332e+06,26.9101,26.0647,0
1951-07-20,269.861,206509,33.6072,2.19322e+06,27.0369,30.1441,0
1951-07-21,271.082,206605,33.7667,2.19312e+06,27.1651,25.1088,0
1951-07-22,272.317,206701,33.9281,2.19303e+06,27.295,24.3267,0
1951-07-23,273.565,206796,34.0917,2.19293e+06,27.4266,31.621,0
1951-07-24,274.829,206892,34.2573,2.19283e+06,27.5598,26.3326,0
1951-07-25,276.107,206987,34.4251,2.19274e+06,27.6948,29.8559,0
1951-07-26,277.4,207082,34.5951,2.19264e+06,27.8316,27.5103,0
1951-07-27,278.709,207176,34.7674,2.19254e+06,27.9702,24.0273,0
1951-07-28,280.035,207271,34.9421,2.19245e+06,28.1107,27.8038,0
1951-07-29,281.376,207365,35.1191,2.19235e+06,28.2532,26.32,0
1951-07-30,282.735,207460,35.2986,2.19226e+06,28.3976,30.7458,0
1951-07-31,284.112,207554,35.4807,2.19216e+06,28.544,28.695,0
1951-08-01,285.506,207647,35.6654,2.19207e+06,28.6926,29.7767,0
1951-08-02,286.919,207741,35.8527,2.19197e+06,28.8433,30.167,0
1951-08-03,288.351,207835,36.0427,2.19188e+06,28.9962,28.7743,0
1951-08-04,289.802,207928,36.2356,2.19178e+06,29.1513,28.7197,0
1951-08-05,291.273,208021,36.4313,2.19169e+06,29.3088,27.5623,0
1951-08-06,292.764,208114,36.63,2.19159e+06,29.4686,25.8793,0
1951-08-07,294.277,208206,36.8317,2.1915e+06,29.6309,28.5362,0
1951-08-08,295.811,208299,37.0364,2.19141e+06,29.7956,28.4331,0
1951-08-09,297.367,208391,37.2444,2.19131e+06,29.9629,28.6861,0
1951-08-10,298.945,208483,37.4556,2.19122e+06,30.1328,31.3739,0
1951-08-11,300.547,208575,37.6701,2.19112e+06,30.3054,30.8242,0
1951-08-12,302.173,208666,37.888,2.19103e+06,30.4807,24.3162,0
1951-08-13,303.822,208758,38.1094,2.19094e+06,30.6588,33.3996,0
1951-08-14,305.497,208849,38.3344,2.19085e+06,30.8399,33.6814,0
1951-08-15,307.198,208940,38.5631,2.19075e+06,31.0238,32.2779,0
1951-08-16,308.924,209031,38.7955,2.19066e+06,31.2108,34.358,0
1951-08-17,310.678,209121,39.0317,2.19057e+06,31.4008,32.9584,0
1951-08-18,312.459,209211,39.2719,2.19048e+06,31.594,35.6362,0
1951-08-19,314.268,209301,39.516,2.19038e+06,31.7905,34.7094,0
1951-08-20,316.106,209391,39.7643,2.19029e+06,31.9902,33.4668,0
1951-08-21,317.974,209480,40.0168,2.1902e+06,32.1934,30.3092,0
1951-08-22,319.872,209569,40.2737,2.19011e+06,32.4,30.741,0
1951-08-23,321.801,209658,40.5349,2.19002e+06,32.6101,30.8115,0
1951-08-24,323.761,209747,40.8007,2.18993e+06,32.8239,30.2314,0
1951-08-25,325.754,209835,41.071,2.18984e+06,33.0414,29.7663,0
1951-08-26,327.781,209923,41.3461,2.18975e+06,33.2628,32.2124,0
1951-08-27,329.841,210011,41.6261,2.18966e+06,33.488,33.8112,0
1951-08-28,331.937,210098,41.911,2.18957e+06,33.7171,31.6404,0
1951-08-29,334.068,210186,42.2009,2.18948e+06,33.9504,37.0599,0
1951-08-30,336.235,210273,42.496,2.18939e+06,34.1878,25.8335,0
1951-08-31,338.44,210359,42.7964,2.1893e+06,34.4295,30.0717,0
1951-09-01,340.683,210445,43.1023,2.18921e+06,34.6756,32.4753,0
1951-09-02,342.965,210531,43.4137,2.18913e+06,34.9261,33.8767,0
1951-09-03,345.288,210617,43.7307,2.18904e+06,35.1811,32.1761,0
1951-09-04,347.651,210702,44.0535,2.18895e+06,35.4408,37.2011,0
1951-09-05,350.056,210787,44.3823,2.18886e+06,35.7053,36.8063,0
1951-09-06,352.504,210872,44.7171,2.18878e+06,35.9747,29.0842,0
1951-09-07,354.995,210956,45.0581,2.18869e+06,36.249,35.3622,0
1951-09-08,357.532,211040,45.4055,2.1886e+06,36.5285,34.5395,0
1951-09-09,360.114,211124,45.7593,2.18852e+06,36.8131,32.247,0
1951-09-10,362.744,211207,46.1197,2.18843e+06,37.1031,35.2384,0
1951-09-11,365.421,211290,46.4869,2.18834e+06,37.3985,38.2443,0
1951-09-12,368.147,211373,46.8611,2.18826e+06,37.6995,40.8483,0
1951-09-13,370.924,211455,47.2422,2.18817e+06,38.0062,37.1493,0
1951-09-14,373.751,211536,47.6307,2.18809e+06,38.3186,39.5164,0
1951-09-15,376.631,211618,48.0265,2.18801e+06,38.6371,39.1345,0
1951-09-16,379.565,211699,48.4299,2.18792e+06,38.9616,39.3663,0
1951-09-17,382.554,211779,48.8409,2.18784e+06,39.2923,41.0791,0
1951-09-18,385.598,211859,49.2599,2.18776e+06,39.6294,38.0912,0
1951-09-19,388.7,211939,49.687,2.18767e+06,39.9729,41.03,0
1951-09-20,391.86,212018,50.1222,2.18759e+06,40.3231,37.1026,0
1951-09-21,395.08,212097,50.5659,2.18751e+06,40.6801,38.485,0
1951-09-22,398.362,212175,51.0183,2.18743e+06,41.0439,45.5366,0
1951-09-23,401.705,212253,51.4794,2.18735e+06,41.4149,41.0215,0
1951-09-24,405.113,212330,51.9495,2.18726e+06,41.7931,37.2968,0
1951-09-25,408.586,212407,52.4288,2.18718e+06,42.1787,45.7169,0
1951-09-26,412.126,212484,52.9174,2.1871e+06,42.5718,38.7954,0
1951-09-27,415.734,212560,53.4157,2.18702e+06,42.9726,41.655,0
1951-09-28,419.412,212635,53.9237,2.18695e+06,43.3814,44.4799,0
1951-09-29,423.161,212710,54.4418,2.18687e+06,43.7982,38.0433,0
1951-09-30,426.983,212784,54.9701,2.18679e+06,44.2232,36.0605,0
1951-10-01,430.879,212858,55.5089,2.18671e+06,44.6566,43.2942,0
1951-10-02,434.851,212931,56.0583,2.18663e+06,45.0986,44.0779,0
1951-10-03,438.901,213004,56.6187,2.18656e+06,45.5494,38.0987,0
1951-10-04,443.031,213076,57.1902,2.18648e+06,46.0092,44.1137,0
1951-10-05,447.241,213147,57.773,2.18641e+06,46.4781,50.1737,0
1951-10-06,451.534,213218,58.3676,2.18633e+06,46.9564,54.0278,0
1951-10-07,455.913,213289,58.974,2.18626e+06,47.4442,44.159,0
1951-10-08,460.377,213358,59.5925,2.18618e+06,47.9419,45.6714,0
1951-10-09,464.93,213427,60.2234,2.18611e+06,48.4494,52.1411,0
1951-10-10,469.574,213496,60.867,2.18603e+06,48.9672,45.0873,0
1951-10-11,474.309,213563,61.5236,2.18596e+06,49.4954,49.2941,0
1951-10-12,479.139,213631,62.1933,2.18589e+06,50.0342,44.4344,0
1951-10-13,484.065,213697,62.8766,2.18582e+06,50.5839,50.339,0
1951-10-14,489.09,213763,63.5736,2.18575e+06,51.1446,47.7975,0
1951-10-15,494.215,213828,64.2847,2.18568e+06,51.7167,56.9746,0
1951-10-16,499.442,213892,65.0102,2.18561e+06,52.3004,54.1624,0
1951-10-17,504.775,213955,65.7504,2.18554e+06,52.8958,55.4983,0
1951-10-18,510.215,214018,66.5055,2.18547e+06,53.5033,56.1541,0
1951-10-19,515.763,214080,67.276,2.1854e+06,54.1232,55.2399,0
1951-10-20,521.424,214141,68.0621,2.18534e+06,54.7556,55.924,0
1951-10-21,527.199,214202,68.8641,2.18527e+06,55.4008,54.3611,0
1951-10-22,533.09,214261,69.6824,2.18521e+06,56.0592,55.7893,0
1951-10-23,539.1,214320,70.5174,2.18514e+06,56.7309,54.0787,0
1951-10-24,545.232,214378,71.3694,2.18508e+06,57.4163,54.4125,0
1951-10-25,551.487,214435,72.2387,2.18501e+06,58.1156,56.3336,0
1951-10-26,557.87,214491,73.1256,2.18495e+06,58.8292,58.4786,0
1951-10-27,564.381,214546,74.0307,2.18489e+06,59.5573,59.3675,0
1951-10-28,571.025,214600,74.9541,2.18483e+06,60.3002,65.0708,0
1951-10-29,577.803,214654,75.8964,2.18477e+06,61.0583,60.7988,0
1951-10-30,584.719,214706,76.8579,2.18471e+06,61.8318,65.3727,0
1951-10-31,591.775,214757,77.839,2.18465e+06,62.621,62.486,0
1951-11-01,598.975,214808,78.84,2.18459e+06,63.4264,56.8271,0
1951-11-02,606.321,214857,79.8614,2.18454e+06,64.2481,61.8734,0
1951-11-03,613.817,214905,80.9037,2.18448e+06,65.0866,66.8663,0
1951-11-04,621.464,214953,81.9671,2.18443e+06,65.9422,64.5012,0
1951-11-05,629.268,214999,83.0523,2.18437e+06,66.8151,61.19,0
