date,I,S,inc,R,cases,ran_cases,index
1950-11-24,1927.62,251811,1091.63,3.10755e+06,540.154,561.893,0
1950-12-01,2097.76,251541,1196.17,3.10705e+06,591.881,588.13,0
1950-12-08,2296.56,251148,1318.77,3.10663e+06,652.542,649.983,0
1950-12-15,2529.35,250611,1462.64,3.10633e+06,723.733,727.335,0
1950-12-22,2802.18,249905,1631.42,3.10616e+06,807.249,786.638,0
1950-12-29,3121.79,249001,1829.08,3.10614e+06,905.05,886.247,0
1951-01-05,3495.43,247867,2059.7,3.10669e+06,1019.16,975.579,0
1951-01-12,3930.31,246465,2326.93,3.10776e+06,1151.39,1109.67,0
1951-01-19,4433.65,244756,2634.5,3.10906e+06,1303.58,1264.23,0
1951-01-26,5011.71,242697,2984.93,3.11063e+06,1476.98,1425.24,0
1951-02-02,5668.67,240244,3378.85,3.11253e+06,1671.9,1641.58,0
1951-02-09,6405.16,237356,3814.01,3.11477e+06,1887.22,1862.95,0
1951-02-16,7216.47,233999,4284.13,3.11741e+06,2119.84,2165.13,0
1951-02-23,8090.72,230149,4777.85,3.12049e+06,2364.14,2355.31,0
1951-03-02,9007.19,225800,5278.09,3.12401e+06,2611.66,2573.57,0
1951-03-09,9935.47,220968,5762.12,3.12801e+06,2851.17,2844.77,0
1951-03-16,10835.9,215696,6202.77,3.13248e+06,3069.21,3079.5,0
1951-03-23,11661.9,210058,6570.97,3.13739e+06,3251.4,3185.34,0
1951-03-30,12364.2,204153,6839.32,3.14269e+06,3384.18,3433.24,0
1951-04-06,12896.5,198102,6986.14,3.1483e+06,3456.83,3414.63,0
1951-04-13,13221.5,192041,6998.95,3.15413e+06,3463.17,3454.16,0
1951-04-20,13316.4,186103,6876.52,3.16007e+06,3402.59,3489.85,0
1951-04-27,13175.4,180415,6628.84,3.166e+06,3280.03,3257.96,0
1951-05-04,12810.7,175081,6275.11,3.17179e+06,3105,3075.42,0
1951-05-11,12249,170184,5840.44,3.17735e+06,2889.92,2890.15,0
1951-05-18,11528.1,165776,5352.13,3.18257e+06,2648.3,2687.42,0
1951-05-25,10691,161885,4836.44,3.1874e+06,2393.13,2359.81,0
1951-06-01,9781.19,158515,4316.27,3.19177e+06,2135.74,2071.61,0
1951-06-08,8839.16,155652,3809.88,3.19567e+06,1885.18,1913.31,0
1951-06-15,7899.42,153268,3330.67,3.19909e+06,1648.06,1630.87,0
1951-06-22,6989.42,151329,2887.42,3.20204e+06,1428.73,1440.86,0
1951-06-29,6129.42,149791,2485.05,3.20453e+06,1229.63,1235.18,0
1951-07-06,5332.93,148614,2125.43,3.2066e+06,1051.69,1010.92,0
1951-07-13,4607.72,147753,1808.19,3.20828e+06,894.717,909.598,0
1951-07-20,3956.89,147170,1531.41,3.20961e+06,757.762,774.3,0
1951-07-27,3380.03,146825,1292.19,3.21063e+06,639.392,610.472,0
1951-08-03,2874.18,146685,1087.09,3.21137e+06,537.908,534.052,0
1951-08-10,2434.71,146720,912.478,3.21187e+06,451.505,454.344,0
1951-08-17,2055.98,146901,764.7,3.21217e+06,378.383,372.71,0
1951-08-24,1731.9,147207,640.276,3.21228e+06,316.817,317.848,0
1951-08-31,1456.28,147617,535.973,3.21224e+06,265.206,270.732,0
1951-09-07,1223.12,148113,448.856,3.21207e+06,222.099,239.656,0
1951-09-14,1026.78,148682,376.308,3.2118e+06,186.202,188.772,0
1951-09-21,862.08,149310,316.035,3.21143e+06,156.378,137.817,0
1951-09-28,724.37,149987,266.046,3.21099e+06,131.643,125.346,0
1951-10-05,609.525,150705,224.631,3.21048e+06,111.15,105.189,0
1951-10-12,513.943,151458,190.341,3.20992e+06,94.1833,89.03,0
1951-10-19,434.507,152237,161.952,3.20931e+06,80.1357,86.9875,0
1951-10-26,368.551,153040,138.437,3.20867e+06,68.5002,70.3521,0
1951-11-02,313.81,153862,118.943,3.208e+06,58.8542,59.9581,0
1951-11-09,268.376,154699,102.761,3.20731e+06,50.8476,46.9516,0
1951-11-16,230.647,155549,89.3088,3.20659e+06,44.1911,51.2009,0
1951-11-23,199.29,156410,78.1037,3.20586e+06,38.6467,36.6118,0
1951-11-30,173.197,157279,68.7511,3.20511e+06,34.0189,26.5562,0
1951-12-07,151.452,158156,60.9271,3.20435e+06,30.1475,28.9469,0
1951-12-14,133.298,159038,54.3665,3.20358e+06,26.9012,25.6294,0
1951-12-21,118.112,159925,48.8519,3.20281e+06,24.1725,20.8213,0
1951-12-28,105.383,160817,44.2052,3.20202e+06,21.8733,21.2551,0
1952-01-04,94.6905,161712,40.2809,3.20103e+06,19.9315,18.3363,0
1952-01-11,85.6913,162609,36.963,3.19976e+06,18.2897,13.8097,0
1952-01-18,78.1011,163509,34.1498,3.19848e+06,16.8978,19.841,0
1952-01-25,71.6845,164411,31.7584,3.19721e+06,15.7145,16.3157,0
1952-02-01,66.2473,165314,29.7207,3.19593e+06,14.7062,15.3909,0
1952-02-08,61.6288,166219,27.9796,3.19464e+06,13.8447,12.8715,0
1952-02-15,57.6951,167125,26.4873,3.19336e+06,13.1063,9.66224,0
1952-02-22,54.3343,168031,25.2034,3.19207e+06,12.4709,7.41891,0
1952-02-29,51.4524,168939,24.093,3.19079e+06,11.9215,10.9754,0
1952-03-07,48.9696,169846,23.1262,3.1895e+06,11.4431,12.9905,0
1952-03-14,46.8176,170754,22.2771,3.18821e+06,11.023,11.3491,0
1952-03-21,44.9375,171663,21.5225,3.18692e+06,10.6496,10.3153,0
1952-03-28,43.2784,172571,20.8423,3.18563e+06,10.3131,10.7902,0
1952-04-04,41.7953,173480,20.2184,3.18434e+06,10.0043,9.51532,0
1952-04-11,40.4489,174389,19.6347,3.18305e+06,9.71547,11.6288,0
1952-04-18,39.2044,175298,19.0768,3.18176e+06,9.43945,6.30381,0
1952-04-25,38.0312,176207,18.5324,3.18047e+06,9.17008,8.98921,0
1952-05-02,36.9026,177117,17.9908,3.17918e+06,8.90207,6.77085,0
1952-05-09,35.7958,178026,17.443,3.17789e+06,8.63103,7.435,0
1952-05-16,34.6916,178935,16.8821,3.1766e+06,8.3535,9.11839,0
1952-05-23,33.5745,179845,16.3031,3.17531e+06,8.06699,9.18828,0
1952-05-30,32.4331,180755,15.7029,3.17402e+06,7.76999,7.35116,0
1952-06-06,31.2597,181664,15.0804,3.17273e+06,7.46197,9.58341,0
1952-06-13,30.0502,182574,14.4364,3.17143e+06,7.14332,8.46367,0
1952-06-20,28.8044,183485,13.7735,3.17014e+06,6.81529,4.77543,0
1952-06-27,27.5252,184395,13.0956,3.16885e+06,6.47989,6.24649,0
1952-07-04,26.2186,185306,12.4081,3.16756e+06,6.1397,7.78582,0
1952-07-11,24.893,186217,11.7171,3.16627e+06,5.79776,3.00419,0
1952-07-18,23.5587,187128,11.0291,3.16497e+06,5.45735,7.41807,0
1952-07-25,22.227,188039,10.351,3.16368e+06,5.12182,3.93436,0
1952-08-01,20.9101,188951,9.68942,3.16239e+06,4.79445,3.12196,0
1952-08-08,19.6199,189863,9.05037,3.1611e+06,4.47823,4.91914,0
1952-08-15,18.3678,190775,8.43927,3.1598e+06,4.17586,3.8485,0
1952-08-22,17.1641,191687,7.86063,3.15851e+06,3.88954,2.81615,0
1952-08-29,16.0177,192599,7.318,3.15722e+06,3.62104,1.79985,0
1952-09-05,14.9361,193511,6.81393,3.15592e+06,3.37162,3.82652,0
1952-09-12,13.9248,194423,6.35004,3.15463e+06,3.14208,2.62048,0
1952-09-19,12.9879,195335,5.9271,3.15333e+06,2.9328,2.88469,0
1952-09-26,12.1276,196247,5.54514,3.15204e+06,2.74381,3.34336,0
1952-10-03,11.3451,197159,5.20364,3.15075e+06,2.57483,2.68319,0
1952-10-10,10.6401,198071,4.90161,3.14945e+06,2.42538,2.68189,0
1952-10-17,10.0115,198983,4.6378,3.14816e+06,2.29484,0.648618,0
1952-10-24,9.45751,199894,4.41078,3.14687e+06,2.18251,0,0
1952-10-31,8.97603,200805,4.21914,3.14557e+06,2.08768,3.00488,0
1952-11-07,8.56464,201716,4.06151,3.14428e+06,2.00968,3.00207,0
1952-11-14,8.22101,202626,3.9367,3.14299e+06,1.94793,1.85635,0
1952-11-21,7.94301,203536,3.84379,3.1417e+06,1.90196,2.56822,0
1952-11-28,7.72888,204446,3.78216,3.1404e+06,1.87146,2.97392,0
1952-12-05,7.57741,205355,3.75156,3.13911e+06,1.85632,2.19982,0
1952-12-12,7.48801,206264,3.75218,3.13782e+06,1.85662,2.58019,0
1952-12-19,7.46085,207173,3.78465,3.13653e+06,1.87269,2.10921,0
1952-12-26,7.49695,208080,3.85013,3.13524e+06,1.90509,0.828826,0
1953-01-02,7.5983,208988,3.95035,3.13395e+06,1.95468,1.64627,0
1953-01-09,7.76793,209894,4.08762,3.13264e+06,2.02261,2.34026,0
1953-01-16,8.01002,210801,4.26493,3.13133e+06,2.11034,2.98582,0
1953-01-23,8.32994,211706,4.48592,3.13002e+06,2.21969,0.312155,0
1953-01-30,8.73438,212611,4.75496,3.12871e+06,2.35281,0.694083,0
1953-02-06,9.23139,213515,5.07718,3.1274e+06,2.51225,2.47513,0
1953-02-13,9.83044,214419,5.45846,3.1261e+06,2.70092,2.62336,0
1953-02-20,10.5424,215321,5.90546,3.12479e+06,2.92209,3.79042,0
1953-02-27,11.3797,216223,6.4255,3.12349e+06,3.17942,1.66931,0
1953-03-06,12.3559,217124,7.02655,3.12218e+06,3.47682,4.7421,0
1953-03-13,13.4858,218023,7.717,3.12088e+06,3.81847,1.10772,0
1953-03-20,14.785,218922,8.5055,3.11958e+06,4.20863,4.71897,0
1953-03-27,16.2697,219819,9.40065,3.11827e+06,4.65156,3.81131,0
1953-04-03,17.9559,220715,10.4106,3.11697e+06,5.15128,5.69407,0
1953-04-10,19.8588,221609,11.5425,3.11567e+06,5.71139,2.17188,0
1953-04-17,21.9922,222502,12.8023,3.11438e+06,6.33474,8.12382,0
1953-04-24,24.3669,223393,14.1937,3.11308e+06,7.0232,7.67379,0
1953-05-01,26.9906,224282,15.7178,3.11179e+06,7.77734,8.15803,0
1953-05-08,29.8659,225169,17.3726,3.11049e+06,8.59618,8.60415,0
1953-05-15,32.9901,226054,19.1526,3.1092e+06,9.47694,8.51808,0
1953-05-22,36.3538,226936,21.0482,3.10791e+06,10.4149,9.44899,0
1953-05-29,39.941,227817,23.0461,3.10663e+06,11.4035,6.32954,0
1953-06-05,43.7283,228694,25.1291,3.10534e+06,12.4342,10.6693,0
1953-06-12,47.6859,229570,27.2771,3.10406e+06,13.497,12.5115,0
1953-06-19,51.7784,230442,29.4677,3.10278e+06,14.581,10.663,0
1953-06-26,55.9661,231312,31.6775,3.10151e+06,15.6744,15.2166,0
1953-07-03,60.2074,232180,33.8837,3.10023e+06,16.7661,20.725,0
1953-07-10,64.4611,233045,36.0654,3.09896e+06,17.8456,13.6812,0
1953-07-17,68.6888,233907,38.2051,3.09769e+06,18.9044,17.6911,0
1953-07-24,72.8581,234767,40.2907,3.09642e+06,19.9363,14.5566,0
1953-07-31,76.9451,235625,42.3159,3.09516e+06,20.9384,22.7647,0
1953-08-07,80.9367,236480,44.2822,3.0939e+06,21.9114,22.8448,0
1953-08-14,84.8325,237333,46.1987,3.09264e+06,22.8597,25.1895,0
1953-08-21,88.6461,238184,48.0829,3.09138e+06,23.792,23.1553,0
1953-08-28,92.4065,239032,49.9607,3.09012e+06,24.7212,26.956,0
1953-09-04,96.1582,239879,51.8667,3.08887e+06,25.6643,30.3079,0
1953-09-11,99.9619,240722,53.8435,3.08762e+06,26.6425,33.2599,0
1953-09-18,103.894,241564,55.9428,3.08637e+06,27.6812,26.6496,0
1953-09-25,108.049,242403,58.2247,3.08513e+06,28.8103,33.673,0
1953-10-02,112.539,243239,60.7594,3.08388e+06,30.0645,27.2366,0
1953-10-09,117.493,244071,63.6281,3.08264e+06,31.484,29.8234,0
1953-10-16,123.065,244900,66.9255,3.08141e+06,33.1156,37.7671,0
1953-10-23,129.436,245725,70.7625,3.08017e+06,35.0142,41.6529,0
1953-10-30,136.815,246545,75.2704,3.07894e+06,37.2447,30.7034,0
1953-11-06,145.455,247359,80.6067,3.07772e+06,39.8852,40.0639,0
1953-11-13,155.657,248167,86.9624,3.0765e+06,43.0301,45.4166,0
1953-11-20,167.786,248967,94.5708,3.07528e+06,46.7948,45.498,0
1953-11-27,182.29,249757,103.721,3.07407e+06,51.3223,49.4638,0
1953-12-04,199.721,250535,114.771,3.07288e+06,56.7899,68.353,0
1953-12-11,220.767,251300,128.17,3.07169e+06,63.42,65.3695,0
1953-12-18,246.284,252049,144.483,3.07051e+06,71.4921,77.0494,0
1953-12-25,277.354,252777,164.423,3.06935e+06,81.3587,94.2592,0
1954-01-01,315.337,253480,188.891,3.0682e+06,93.4655,76.5057,0
1954-01-08,361.954,254153,219.031,3.06697e+06,108.379,115.631,0
1954-01-15,419.384,254788,256.29,3.06576e+06,126.815,116.442,0
1954-01-22,490.375,255376,302.488,3.06458e+06,149.675,155.768,0
1954-01-29,578.386,255906,359.916,3.06344e+06,178.091,192.243,0
1954-02-05,687.757,256364,431.436,3.06236e+06,213.48,189.399,0
1954-02-12,823.889,256733,520.587,3.06134e+06,257.593,257.72,0
1954-02-19,993.444,256990,631.699,3.06039e+06,312.573,324.467,0
1954-02-26,1204.52,257108,769.969,3.05954e+06,380.99,380.369,0
1954-03-05,1466.78,257055,941.491,3.05882e+06,465.862,468.507,0
1954-03-12,1791.47,256789,1153.18,3.05824e+06,570.606,579.81,0
1954-03-19,2191.19,256264,1412.5,3.05785e+06,698.921,681.868,0
1954-03-26,2679.38,255425,1726.95,3.05768e+06,854.518,849.629,0
1954-04-02,3269.25,254209,2103.18,3.05779e+06,1040.68,1026.22,0
1954-04-09,3972.11,252551,2545.63,3.05823e+06,1259.61,1278.77,0
1954-04-16,4794.92,250384,3054.72,3.05905e+06,1511.51,1558.03,0
1954-04-23,5737.21,247647,3624.81,3.06033e+06,1793.6,1817.93,0
1954-04-30,6787.56,244294,4242.1,3.06212e+06,2099.04,2099.9,0
1954-05-07,7920.53,240301,4883.25,3.06446e+06,2416.29,2449.92,0
1954-05-14,9094.89,235676,5515.49,3.06739e+06,2729.13,2685.39,0
1954-05-21,10254.4,230469,6098.87,3.07092e+06,3017.8,3023.57,0
1954-05-28,11332.1,224771,6590.87,3.07502e+06,3261.24,3282.24,0
1954-06-04,12257.6,218713,6952.74,3.07964e+06,3440.3,3424.47,0
1954-06-11,12966.9,212454,7156.14,3.08467e+06,3540.95,3540.98,0
1954-06-18,13411.9,206164,7188.08,3.09e+06,3556.75,3498.27,0
1954-06-25,13567.7,200011,7052.65,3.09548e+06,3489.74,3470.18,0
1954-07-02,13434.9,194144,6769.26,3.10096e+06,3349.52,3394.12,0
1954-07-09,13037.6,188678,6368.13,3.1063e+06,3151.03,3149.76,0
1954-07-16,12418.2,183698,5884.53,3.11139e+06,2911.74,2921.58,0
1954-07-23,11629.5,179250,5353.54,3.1161e+06,2649,2742.72,0
1954-07-30,10727.3,175350,4806.16,3.12039e+06,2378.15,2395.43,0
1954-08-06,9764.12,171990,4267.15,3.12419e+06,2111.44,2116.09,0
1954-08-13,8785.55,169144,3754.52,3.1275e+06,1857.78,1773.2,0
1954-08-20,7827.8,166772,3279.93,3.13031e+06,1622.95,1625.11,0
1954-08-27,6917.48,164831,2849.75,3.13265e+06,1410.09,1421.63,0
1954-09-03,6072.26,163274,2466.31,3.13453e+06,1220.36,1227.41,0
1954-09-10,5302.24,162054,2129.06,3.136e+06,1053.48,1054.77,0
1954-09-17,4611.5,161128,1835.54,3.1371e+06,908.247,897.509,0
1954-09-24,3999.7,160455,1582.2,3.13787e+06,782.892,767.98,0
1954-10-01,3463.42,159999,1364.96,3.13834e+06,675.4,667.15,0
1954-10-08,2997.31,159728,1179.61,3.13856e+06,583.685,589.599,0
1954-10-15,2594.95,159614,1022.05,3.13856e+06,505.722,532.286,0
1954-10-22,2249.54,159633,888.471,3.13837e+06,439.627,424.943,0
1954-10-29,1954.28,159766,775.431,3.13801e+06,383.693,399.464,0
1954-11-05,1702.73,159993,679.87,3.13752e+06,336.408,347.856,0
1954-11-12,1488.93,160301,599.123,3.13691e+06,296.454,299.106,0
1954-11-19,1307.53,160676,530.892,3.1362e+06,262.692,270.166,0
1954-11-26,1153.78,161109,473.213,3.1354e+06,234.152,232.266,0
1954-12-03,1023.54,161590,424.424,3.13453e+06,210.01,211.666,0
1954-12-10,913.233,162112,383.119,3.1336e+06,189.572,202.294,0
1954-12-17,819.796,162668,348.119,3.13262e+06,172.253,177.62,0
1954-12-24,740.619,163254,318.434,3.1316e+06,157.565,161.193,0
1954-12-31,673.491,163864,293.237,3.13054e+06,145.098,140.639,0
1955-01-07,616.543,164496,271.831,3.12953e+06,134.505,128.397,0
1955-01-14,568.202,165146,253.632,3.1285e+06,125.5,111.319,0
1955-01-21,527.144,165812,238.155,3.12745e+06,117.842,119.478,0
1955-01-28,492.256,166493,224.989,3.12639e+06,111.327,124.134,0
1955-02-04,462.596,167185,213.783,3.1253e+06,105.783,111.985,0
1955-02-11,437.366,167887,204.238,3.1242e+06,101.06,88.0187,0
1955-02-18,415.885,168598,196.096,3.12309e+06,97.0306,101.115,0
1955-02-25,397.571,169317,189.13,3.12197e+06,93.5841,83.6312,0
1955-03-04,381.918,170042,183.144,3.12084e+06,90.6219,81.1854,0
1955-03-11,368.484,170773,177.959,3.1197e+06,88.0565,86.9228,0
1955-03-18,356.881,171510,173.417,3.11855e+06,85.8089,96.9146,0
1955-03-25,346.762,172251,169.372,3.1174e+06,83.8072,97.2468,0
1955-04-01,337.814,172996,165.691,3.11624e+06,81.9857,82.2038,0
1955-04-08,329.755,173745,162.252,3.11508e+06,80.2841,73.9081,0
1955-04-15,322.329,174498,158.943,3.11391e+06,78.6471,76.4056,0
1955-04-22,315.303,175255,155.665,3.11274e+06,77.0251,78.0612,0
1955-04-29,308.469,176017,152.328,3.11156e+06,75.3739,61.7347,0
1955-05-06,301.64,176782,148.856,3.11038e+06,73.6556,66.5228,0
1955-05-13,294.659,177551,145.185,3.1092e+06,71.8393,70.4305,0
1955-05-20,287.392,178325,141.269,3.10801e+06,69.9014,71.1602,0
1955-05-27,279.736,179104,137.075,3.10682e+06,67.8266,67.3384,0
1955-06-03,271.618,179888,132.591,3.10562e+06,65.6077,61.2533,0
1955-06-10,262.997,180677,127.818,3.10442e+06,63.2458,63.4528,0
1955-06-17,253.864,181472,122.774,3.10321e+06,60.7503,53.8473,0
1955-06-24,244.238,182273,117.494,3.10199e+06,58.1376,57.4351,0
1955-07-01,234.169,183080,112.023,3.10078e+06,55.4304,44.6126,0
1955-07-08,223.73,183893,106.416,3.09955e+06,52.6562,49.1707,0
1955-07-15,213.014,184713,100.737,3.09832e+06,49.8459,52.5148,0
1955-07-22,202.129,185538,95.0503,3.09708e+06,47.0321,47.3628,0
1955-07-29,191.189,186370,89.422,3.09584e+06,44.2471,39.3892,0
1955-08-05,180.314,187208,83.9152,3.09459e+06,41.5223,45.7746,0
1955-08-12,169.619,188052,78.5874,3.09334e+06,38.886,39.0614,0
1955-08-19,159.215,188902,73.4887,3.09208e+06,36.3631,37.3079,0
1955-08-26,149.197,189757,68.661,3.09081e+06,33.9743,27.486,0
1955-09-02,139.651,190617,64.1371,3.08954e+06,31.7358,28.3639,0
1955-09-09,130.645,191482,59.9407,3.08826e+06,29.6594,31.1751,0
1955-09-16,122.232,192351,56.0871,3.08698e+06,27.7526,30.4714,0
1955-09-23,114.45,193225,52.5845,3.08569e+06,26.0194,30.6701,0
1955-09-30,107.323,194102,49.4343,3.0844e+06,24.4607,30.076,0
1955-10-07,100.863,194983,46.6336,3.0831e+06,23.0749,25.8043,0
1955-10-14,95.0707,195866,44.1755,3.0818e+06,21.8586,19.2615,0
1955-10-21,89.9407,196753,42.0512,3.0805e+06,20.8074,23.4425,0
1955-10-28,85.4617,197641,40.2507,3.07919e+06,19.9165,17.441,0
1955-11-04,81.619,198532,38.7642,3.07788e+06,19.181,22.3225,0
1955-11-11,78.3973,199425,37.5833,3.07657e+06,18.5967,14.9126,0
1955-11-18,75.7821,200319,36.701,3.07526e+06,18.1601,26.0934,0
1955-11-25,73.7617,201214,36.1134,3.07394e+06,17.8693,20.295,0
1955-12-02,72.3286,202110,35.8196,3.07263e+06,17.724,17.3097,0
1955-12-09,71.4806,203006,35.8226,3.07131e+06,17.7255,14.7677,0
1955-12-16,71.2227,203903,36.1301,3.06999e+06,17.8776,17.5968,0
1955-12-23,71.5675,204800,36.7543,3.06867e+06,18.1865,14.2563,0
1955-12-30,72.5369,205696,37.7131,3.06735e+06,18.6609,16.5504,0
1956-01-06,74.1627,206592,39.0301,3.06607e+06,19.3126,15.7403,0
1956-01-13,76.4873,207486,40.7349,3.06481e+06,20.1562,16.9464,0
1956-01-20,79.566,208377,42.8651,3.06355e+06,21.2102,19.6979,0
1956-01-27,83.467,209266,45.4653,3.06229e+06,22.4968,22.7544,0
1956-02-03,88.2729,210152,48.588,3.06104e+06,24.042,28.8192,0
1956-02-10,94.0811,211034,52.2942,3.05978e+06,25.8758,24.0109,0
1956-02-17,101.004,211911,56.6528,3.05853e+06,28.0325,30.297,0
1956-02-24,109.171,212783,61.7407,3.05729e+06,30.5501,37.6786,0
1956-03-02,118.724,213650,67.6421,3.05604e+06,33.4701,29.5162,0
1956-03-09,129.819,214509,74.4468,3.05481e+06,36.8372,36.0411,0
1956-03-16,142.625,215361,82.2485,3.05358e+06,40.6976,44.0015,0
1956-03-23,157.315,216203,91.1416,3.05236e+06,45.098,43.6746,0
1956-03-30,174.066,217036,101.217,3.05114e+06,50.0835,44.6388,0
1956-04-06,193.046,217857,112.558,3.04993e+06,55.695,52.5641,0
1956-04-13,214.412,218665,125.232,3.04874e+06,61.9662,53.5993,0
1956-04-20,238.292,219460,139.286,3.04756e+06,68.9206,70.664,0
1956-04-27,264.777,220238,154.741,3.04638e+06,76.5676,76.9639,0
1956-05-04,293.909,221000,171.578,3.04523e+06,84.8989,83.5475,0
1956-05-11,325.664,221744,189.74,3.04409e+06,93.8859,87.3599,0
1956-05-18,359.946,222468,209.124,3.04296e+06,103.477,88.2406,0
1956-05-25,396.577,223172,229.576,3.04186e+06,113.597,100.352,0
1956-06-01,435.29,223854,250.898,3.04077e+06,124.147,116.549,0
1956-06-08,475.737,224515,272.847,3.0397e+06,135.008,127.606,0
1956-06-15,517.493,225153,295.151,3.03866e+06,146.044,152.501,0
1956-06-22,560.072,225769,317.515,3.03763e+06,157.11,159.951,0
1956-06-29,602.947,226362,339.64,3.03663e+06,168.058,174.292,0
1956-07-06,645.583,226935,361.243,3.03565e+06,178.748,176.822,0
1956-07-13,687.461,227486,382.071,3.03469e+06,189.054,202.55,0
1956-07-20,728.114,228017,401.923,3.03375e+06,198.877,195.337,0
1956-07-27,767.154,228530,420.66,3.03284e+06,208.148,215.691,0
1956-08-03,804.303,229026,438.22,3.03194e+06,216.837,221.563,0
1956-08-10,839.412,229504,454.621,3.03106e+06,224.952,218.244,0
1956-08-17,872.475,229968,469.967,3.0302e+06,232.546,250.039,0
1956-08-24,903.635,230417,484.442,3.02935e+06,239.708,249.5,0
1956-08-31,933.185,230853,498.309,3.02852e+06,246.569,242.589,0
1956-09-07,961.564,231275,511.898,3.0277e+06,253.293,264.975,0
1956-09-14,989.346,231683,525.603,3.0269e+06,260.075,261.814,0
1956-09-21,1017.23,232077,539.875,3.02611e+06,267.137,254.078,0
1956-09-28,1046.03,232456,555.216,3.02534e+06,274.728,291.618,0
1956-10-05,1076.66,232818,572.178,3.02458e+06,283.121,277.347,0
1956-10-12,1110.16,233161,591.366,3.02384e+06,292.615,274.431,0
1956-10-19,1147.68,233482,613.445,3.02312e+06,303.54,304.657,0
1956-10-26,1190.46,233777,639.15,3.02241e+06,316.259,302.828,0
1956-11-02,1239.92,234042,669.303,3.02173e+06,331.179,328.632,0
1956-11-09,1297.64,234272,704.83,3.02108e+06,348.759,375.172,0
1956-11-16,1365.38,234460,746.789,3.02046e+06,369.521,375.09,0
1956-11-23,1445.17,234599,796.393,3.01987e+06,394.065,379.469,0
1956-11-30,1539.33,234679,855.045,3.01933e+06,423.087,441.666,0
1956-12-07,1650.53,234690,924.363,3.01885e+06,457.386,437.558,0
1956-12-14,1781.84,234619,1006.22,3.01842e+06,497.889,492.821,0
1956-12-21,1936.8,234452,1102.75,3.01807e+06,545.654,542.898,0
1956-12-28,2119.43,234172,1216.38,3.0178e+06,601.882,584.142,0
1957-01-04,2334.29,233758,1349.83,3.01755e+06,667.911,658.615,0
1957-01-11,2586.45,233189,1506.08,3.01731e+06,745.226,747.209,0
1957-01-18,2881.36,232439,1688.18,3.01721e+06,835.334,797.985,0
1957-01-25,3224.62,231478,1899.13,3.01728e+06,939.715,909.399,0
1957-02-01,3621.64,230276,2141.58,3.01753e+06,1059.68,1067.17,0
1957-02-08,4077.13,228799,2417.41,3.018e+06,1196.16,1184.32,0
1957-02-15,4594.3,227013,2727.17,3.01871e+06,1349.44,1357,0
1957-02-22,5173.83,224886,3069.42,3.01971e+06,1518.79,1513.25,0
1957-03-01,5812.72,222390,3439.92,3.02101e+06,1702.11,1698.7,0
1957-03-08,6503.01,219505,3830.93,3.02265e+06,1895.59,1934.67,0
1957-03-15,7230.57,216221,4230.74,3.02465e+06,2093.42,2107.6,0
1957-03-22,7974.48,212545,4623.6,3.02703e+06,2287.81,2254.91,0
1957-03-29,8707.11,208505,4990.4,3.02978e+06,2469.31,2525.61,0
1957-04-05,9395.39,204147,5310.1,3.0329e+06,2627.5,2722.6,0
1957-04-12,10003.3,199539,5561.97,3.03635e+06,2752.13,2722.44,0
1957-04-19,10495.3,194767,5728.22,3.04007e+06,2834.39,2826.86,0
1957-04-26,10840.7,189928,5796.48,3.04401e+06,2868.17,2903.95,0
1957-05-03,11017.4,185127,5761.69,3.04808e+06,2850.96,2901.27,0
1957-05-10,11014.6,180462,5626.7,3.0522e+06,2784.16,2822.22,0
1957-05-17,10833.8,176025,5401.63,3.05626e+06,2672.79,2671.52,0
1957-05-24,10488.6,171889,5102.14,3.06019e+06,2524.6,2480.58,0
1957-05-31,10001.8,168109,4747.1,3.0639e+06,2348.92,2358.96,0
1957-06-07,9402.53,164723,4356.24,3.06733e+06,2155.52,2151.98,0
1957-06-14,8722.9,161745,3948.13,3.07044e+06,1953.58,1920.56,0
1957-06-21,7994.56,159179,3538.85,3.07318e+06,1751.07,1718.69,0
1957-06-28,7246.48,157012,3141.23,3.07554e+06,1554.32,1555.44,0
1957-07-05,6503.38,155222,2764.76,3.07752e+06,1368.04,1348.67,0
1957-07-12,5784.93,153782,2415.74,3.07912e+06,1195.34,1218.56,0
1957-07-19,5105.69,152661,2097.79,3.08037e+06,1038.01,1003.81,0
1957-07-26,4475.47,151826,1812.35,3.08128e+06,896.774,914.6,0
1957-08-02,3899.98,151245,1559.26,3.08188e+06,771.54,770.961,0
1957-08-09,3381.57,150887,1337.17,3.0822e+06,661.649,670.639,0
1957-08-16,2920.01,150723,1144.02,3.08228e+06,566.075,578.885,0
1957-08-23,2513.18,150726,977.286,3.08213e+06,483.573,495.77,0
1957-08-30,2157.69,150872,834.271,3.08178e+06,412.808,409.902,0
1957-09-06,1849.38,151141,712.25,3.08127e+06,352.43,333.161,0
1957-09-13,1583.68,151514,608.598,3.08061e+06,301.142,299.193,0
1957-09-20,1355.96,151975,520.862,3.07982e+06,257.729,261.896,0
1957-09-27,1161.67,152511,446.806,3.07892e+06,221.085,239.409,0
1957-10-04,996.547,153109,384.43,3.07794e+06,190.221,200.525,0
1957-10-11,856.637,153760,331.97,3.07687e+06,164.263,167.179,0
1957-10-18,738.381,154456,287.891,3.07574e+06,142.452,138.543,0
1957-10-25,638.613,155189,250.873,3.07455e+06,124.135,115.893,0
